BALANCE_FREQUENCY,PURCHASES,INSTALLMENTS_PURCHASES,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS
1.0,574.95,453.65,1500.0,963.80147,1234.776368
0.2,73.17,73.17,2900.0,160.363635,94.101695
0.454545,630.42,287.89,4000.0,671.281725,47.609315
0.909091,389.44,389.44,2500.0,455.962105,114.634795
1.0,229.0,0.0,8000.0,3679.035805,792.385386
1.0,479.96,479.96,2500.0,431.591387,176.765922
1.0,0.0,0.0,1800.0,788.245672,1088.975559
0.5,0.0,0.0,1200.0,152.786639,62.224592
1.0,1342.31,1100.56,8000.0,5720.735722,513.57964
0.181818,0.0,0.0,1000.0,2801.977685,110.436578
1.0,3248.83,1314.9,6500.0,3620.440772,493.696216
1.0,247.92,247.92,4000.0,227.869425,172.187284
1.0,1551.27,606.5,6500.0,1779.381962,195.950075
1.0,71.99,71.99,7500.0,887.3365,915.671887
0.272727,172.61,0.0,7000.0,5359.784024,216.758246
0.9,79.8,0.0,2500.0,1967.368185,518.663889
1.0,0.0,0.0,1000.0,47.1444,5413.385529
1.0,210.8,210.8,2500.0,193.95584,183.60963
0.909091,547.46,90.0,900.0,315.918387,544.286252
1.0,381.2,381.2,2500.0,330.100638,174.766771
1.0,1000.0,0.0,6000.0,2686.360691,4471.491241
1.0,1666.2,1666.2,1500.0,1662.438437,11116.45317
1.0,773.36,653.56,3000.0,1169.758034,233.843501
1.0,0.0,0.0,1500.0,263.839295,309.854995
1.0,229.25,229.25,7500.0,1563.077507,643.744567
1.0,0.0,0.0,3500.0,1478.753996,1863.940934
0.363636,684.24,684.24,1000.0,2154.534733,508.095621
1.0,848.0,0.0,4500.0,1143.616386,1134.793009
1.0,416.76,416.76,1000.0,169.674083,296.943958
1.0,0.0,0.0,1200.0,855.075968,794.131569
0.363636,0.0,0.0,1200.0,119.701887,340.789604
1.0,4689.03,617.9,5000.0,1078.201925,992.398436
1.0,150.0,150.0,1200.0,1445.633559,492.370581
0.727273,1169.0,1169.0,1900.0,915.66564,111.493268
0.272727,114.0,0.0,4000.0,520.598144,99.093617
0.363636,35.0,35.0,7500.0,122.129596,110.576473
1.0,1067.5,216.9,4000.0,577.184902,166.462926
0.181818,427.5,427.5,1500.0,443.007864,15.052203
0.363636,1002.0,1002.0,1500.0,1863.921412,171.566972
1.0,468.36,219.36,6000.0,1042.879923,559.156166
0.818182,223.6,168.0,4500.0,1358.034176,134.06456
1.0,0.0,0.0,3500.0,628.807815,323.958821
1.0,0.0,0.0,1000.0,217.320342,440.378775
0.909091,376.2,376.2,1500.0,1100.109444,228.565068
1.0,2443.2,2443.2,6000.0,6540.889639,2250.946034
0.727273,668.27,668.27,4000.0,143.21216,191.898595
0.363636,76.0,76.0,5000.0,186.022727,81.496891
1.0,0.0,0.0,6500.0,3602.698387,299.351881
1.0,1348.41,802.2,1300.0,430.736402,163.305423
1.0,0.0,0.0,1200.0,263.793622,422.134701
1.0,595.86,311.36,1000.0,667.966217,315.393952
0.833333,363.38,363.38,1200.0,284.093261,92.369903
1.0,1235.39,0.0,2000.0,2002.428473,195.817002
1.0,570.96,570.96,1000.0,445.823378,84.922938
1.0,0.0,0.0,6000.0,1015.947851,133.595868
1.0,320.0,320.0,1000.0,161.356208,132.522411
0.363636,0.0,0.0,2500.0,118.044156,470.670338
1.0,0.0,0.0,700.0,212.752075,154.743946
1.0,0.0,0.0,5500.0,2574.272358,1547.234983
1.0,2996.92,714.33,5000.0,1222.419114,705.86365
1.0,0.0,0.0,1400.0,888.735185,262.491565
1.0,110.0,110.0,1000.0,789.587001,175.328419
0.636364,502.54,0.0,450.0,907.540077,58.37452
0.636364,578.0,578.0,5000.0,780.002496,153.433604
1.0,151.69,0.0,2000.0,496.543523,591.508322
1.0,1690.93,0.0,1200.0,1783.396008,509.554302
0.909091,0.0,0.0,50.0,7570.207782,410.260506
0.7,930.0,930.0,1000.0,1205.16186,123.823581
1.0,356.27,354.87,6500.0,96.582811,81.329167
1.0,163.2,163.2,3000.0,144.275838,130.672307
1.0,0.0,0.0,1500.0,456.999782,266.673655
1.0,0.0,0.0,1200.0,12485.43289,591.573521
1.0,924.34,386.28,1200.0,2011.28106,520.315155
1.0,0.0,0.0,700.0,175.301978,270.104028
1.0,0.0,0.0,8500.0,3838.187983,5578.994086
1.0,573.36,118.36,1100.0,875.900693,229.727141
0.727273,680.0,680.0,3500.0,668.711777,184.993332
1.0,45.65,0.0,1800.0,486.063311,252.868183
1.0,91.0,45.0,3000.0,492.928487,434.150222
1.0,69.8,0.0,7000.0,4393.869532,1056.774188
1.0,569.2,253.33,5000.0,836.699278,840.546381
1.0,245.77,0.0,3000.0,432.966217,259.680955
1.0,986.0,986.0,1000.0,807.394469,146.785318
0.444444,0.0,0.0,2500.0,230.076354,179.155785
1.0,72.9,72.9,5000.0,332.345466,772.297613
1.0,833.36,833.36,1500.0,962.749997,1982.872638
0.454545,619.59,0.0,4000.0,997.081601,93.320933
0.0,393.29,347.64,1000.0,0.0,312.343947
1.0,383.45,383.45,1800.0,956.531234,1549.188231
0.5,617.98,0.0,1200.0,58.469887,82.739003
0.181818,1187.42,0.0,6000.0,1214.034802,9.925051
1.0,0.0,0.0,4500.0,899.369544,96.727625
0.909091,464.95,330.05,1000.0,424.138187,153.671805
1.0,1385.56,1135.56,4500.0,1517.623087,4341.647445
0.363636,294.28,294.28,2500.0,506.189083,124.313354
1.0,673.1,26.49,6000.0,665.773943,186.735956
0.909091,187.5,187.5,2000.0,280.02494,137.46898
1.0,274.92,274.92,1000.0,253.155177,134.848517
1.0,770.05,660.65,1500.0,748.204441,170.319835
0.727273,398.98,398.98,2500.0,452.347581,264.697366
0.363636,41.2,0.0,2000.0,91.092518,104.026643
0.833333,4085.81,928.5,7500.0,1266.516033,1834.821306
0.909091,643.6,643.6,1400.0,440.20021,218.581641
1.0,1019.33,839.33,5000.0,1697.366202,1669.032322
0.272727,134.97,134.97,4000.0,202.780964,42.148136
1.0,2863.31,455.78,1500.0,3344.466066,203.049504
0.166667,76.51,25.58,2500.0,0.0,312.343947
1.0,4655.55,1356.12,6500.0,1231.610235,832.178621
1.0,450.0,450.0,3000.0,981.480493,998.904434
1.0,155.96,155.96,1200.0,717.21209,389.19459
1.0,0.0,0.0,4000.0,674.711298,694.247587
0.545455,144.94,144.94,5000.0,249.685121,88.988794
0.833333,84.99,0.0,2000.0,82.0748,236.842295
1.0,650.04,650.04,2000.0,775.769041,751.958904
0.545455,891.28,891.28,10000.0,7220.399443,139.16394
1.0,1958.59,420.77,4000.0,1115.39686,619.23114
0.272727,1.4,0.0,4500.0,0.0,312.343947
0.454545,77.0,0.0,300.0,569.468306,139.375154
1.0,0.0,0.0,4000.0,605.021251,179.817772
1.0,1004.98,530.4,1800.0,553.872653,979.001587
0.545455,990.73,0.0,4000.0,2626.23328,102.594438
0.454545,630.03,0.0,3000.0,294.185139,294.438262
1.0,150.0,150.0,1000.0,390.113261,851.977449
1.0,4337.19,1426.56,2500.0,4100.813557,259.448035
1.0,391.32,391.32,1000.0,357.097464,171.020193
1.0,0.0,0.0,4500.0,989.548331,1165.762987
1.0,0.0,0.0,5000.0,1026.639661,2349.407548
1.0,0.0,0.0,4000.0,763.120271,191.867335
1.0,2961.46,1000.0,1600.0,3499.936377,178.233765
0.909091,776.92,0.0,3000.0,752.509422,166.421449
1.0,0.0,0.0,1200.0,1865.52686,343.406044
0.272727,1108.36,239.2,3000.0,791.871856,31.745699
0.727273,373.34,63.34,5000.0,584.836547,153.35767
1.0,213.75,213.75,2500.0,196.765989,206.997029
1.0,1632.88,123.98,6500.0,958.185395,410.953176
1.0,450.45,126.65,3000.0,929.632134,739.751542
1.0,0.0,0.0,1500.0,1856.738688,161.557965
1.0,796.56,796.56,2500.0,772.022619,176.637343
0.727273,1503.26,311.0,4000.0,1230.180271,177.363751
1.0,0.0,0.0,2500.0,467.950231,480.456473
1.0,961.86,961.86,5000.0,905.343134,163.858003
1.0,50.37,50.37,2000.0,578.775786,391.941294
1.0,0.0,0.0,6500.0,1266.3564,743.493119
1.0,342.74,342.74,2000.0,327.166041,165.207233
0.909091,1063.65,643.41,7000.0,1051.282851,112.969341
1.0,3173.5,3173.5,1000.0,2757.343301,4800.913225
1.0,424.44,424.44,2500.0,159.715319,169.767772
1.0,701.52,701.52,1500.0,612.91894,1827.848509
1.0,0.0,0.0,6500.0,592.120457,374.842938
1.0,0.0,0.0,1200.0,335.79384,439.082668
1.0,589.94,589.94,5000.0,482.481306,488.548589
0.363636,332.5,332.5,3000.0,812.371249,162.177358
0.545455,313.25,313.25,3000.0,456.429011,147.581109
1.0,1055.7,1055.7,5000.0,1083.300243,163.891113
0.181818,1337.18,1250.58,4500.0,1686.830156,27.398111
1.0,0.0,0.0,4800.0,3040.97074,940.054425
1.0,229.0,0.0,5000.0,4637.083029,632.635869
0.857143,0.0,0.0,1200.0,65.437308,1617.834987
0.833333,170.0,0.0,1200.0,1327.700776,41.385496
0.555556,912.98,0.0,1200.0,1652.011127,80.430704
1.0,45.0,0.0,1500.0,326.716166,625.746529
0.818182,26784.62,270.3,30000.0,30029.01496,11853.79613
0.272727,111.84,111.84,1500.0,115.525496,9.960909
1.0,1691.22,1691.22,3000.0,1378.090415,209.55412
1.0,96.69,0.0,1500.0,297.195559,308.25989
1.0,901.6,0.0,10750.0,1366.889828,1407.884173
0.909091,610.47,610.47,2000.0,616.052713,178.545649
0.0,278.0,278.0,1000.0,429.55698,21.401781
1.0,217.5,0.0,3000.0,536.833697,754.144955
1.0,0.0,0.0,500.0,1082.344709,132.396963
0.777778,503.92,133.62,2500.0,142.308045,130.127411
1.0,0.0,0.0,3000.0,859.631936,396.466646
1.0,0.0,0.0,6500.0,407.327265,531.931444
0.636364,1242.55,1242.55,2000.0,2202.224677,170.96615
1.0,860.95,0.0,800.0,1001.313048,194.636798
1.0,622.03,622.03,1800.0,1064.435406,677.9132
0.454545,0.0,0.0,1500.0,57.999563,171.12655
1.0,400.0,400.0,1200.0,424.376685,1480.270923
1.0,556.52,19.52,3000.0,1100.700834,757.724201
1.0,0.0,0.0,4500.0,445.629714,574.744631
0.636364,0.0,0.0,1500.0,201.628458,429.816935
0.3,0.0,0.0,2500.0,1022.595043,4.363375
0.727273,682.64,682.64,2000.0,864.625632,170.244751
1.0,209.62,209.62,3000.0,559.604995,973.486914
1.0,341.37,341.37,2500.0,101.053841,171.581036
0.363636,0.0,0.0,2500.0,7547.470632,263.220674
0.727273,449.86,449.86,1000.0,1605.512753,199.950493
0.909091,1118.91,0.0,1800.0,1376.390319,150.169487
1.0,74.99,74.99,4500.0,872.642121,1396.59728
1.0,250.72,0.0,6500.0,2362.786253,259.315944
0.0,0.0,0.0,500.0,667.921811,312.343947
1.0,0.0,0.0,1200.0,310.991074,269.927525
1.0,46.65,0.0,3000.0,1424.667783,1793.463952
1.0,3482.9,2132.1,7500.0,3044.978061,172.124992
1.0,947.97,947.97,5000.0,876.723841,164.622858
0.9,0.0,0.0,2500.0,166.510521,369.439375
1.0,1976.5,700.0,1500.0,467.583907,302.185679
0.0,207.0,207.0,2500.0,0.0,312.343947
0.363636,93.6,93.6,1900.0,603.723258,130.224347
1.0,199.32,199.32,1500.0,160.013341,162.466706
1.0,269.34,191.34,2000.0,641.186755,383.080045
1.0,1259.93,124.97,2500.0,1609.219696,405.643938
0.272727,286.56,286.56,1500.0,1080.55703,130.267549
0.909091,319.34,319.34,2700.0,512.790367,163.353616
0.363636,237.66,237.66,3000.0,538.820587,131.332498
1.0,142.0,130.0,1200.0,429.827489,522.914621
1.0,380.1,380.1,2500.0,443.106331,249.318198
0.909091,667.39,452.86,6000.0,572.759229,883.618787
1.0,166.63,166.63,6000.0,331.28441,20.192605
1.0,1659.13,317.84,5000.0,1296.563214,183.217781
0.333333,0.0,0.0,1200.0,1055.203377,18.900471
1.0,368.84,368.84,3000.0,417.861072,109.747646
0.25,234.0,234.0,1500.0,303.704799,19.894581
1.0,3148.36,732.61,4000.0,3140.255647,191.638318
1.0,158.0,68.0,900.0,358.518609,436.602196
0.818182,302.91,0.0,3000.0,287.749893,41.206824
0.636364,195.0,195.0,2000.0,283.424488,145.48842
0.875,750.02,162.0,1200.0,215.867749,171.272347
0.727273,1944.26,1244.26,2700.0,2628.464774,78.530864
0.181818,74.0,74.0,6000.0,68.147484,29.485897
1.0,0.0,0.0,3000.0,592.958317,807.751154
1.0,952.02,506.94,4000.0,1452.017727,299.165904
0.545455,84.05,84.05,4000.0,171.883336,99.694319
1.0,0.0,0.0,3000.0,276.975673,161.150923
1.0,0.0,0.0,1500.0,1779.274853,300.990997
1.0,844.45,0.0,3000.0,530.463101,227.905412
1.0,3670.46,1066.88,4000.0,1098.980289,912.34585
1.0,0.0,0.0,1200.0,881.16504,1938.465006
1.0,664.83,664.83,2500.0,401.138062,330.915844
0.909091,582.6,582.6,3000.0,854.15178,149.201617
1.0,1024.75,1024.75,1200.0,746.172552,178.711078
1.0,862.95,0.0,1900.0,987.668179,892.915026
1.0,220.7,220.7,3000.0,782.80657,393.153575
1.0,4349.38,323.3,3000.0,4388.029841,237.336329
1.0,124.65,0.0,600.0,312.63967,515.450846
0.636364,252.0,252.0,2500.0,430.487291,151.393708
0.727273,182.16,182.16,5000.0,150.287189,119.24025
1.0,5244.8,3155.06,12500.0,2823.945882,1749.125129
0.909091,335.0,236.0,1000.0,661.587172,144.480066
0.777778,2783.03,775.77,2000.0,2924.377302,135.530622
1.0,283.02,283.02,1000.0,213.493415,86.257328
1.0,218.76,218.76,5000.0,199.280071,155.771045
1.0,4258.57,1136.64,5000.0,2660.323704,436.998853
0.272727,384.0,384.0,1500.0,568.982664,54.449416
0.272727,0.0,0.0,3000.0,7842.362894,232.381936
1.0,88.89,0.0,1500.0,167.408848,150.086166
1.0,0.0,0.0,700.0,241.173093,255.32232
1.0,0.0,0.0,9000.0,302.484224,61031.6186
1.0,0.0,0.0,10000.0,6038.594309,1355.822971
1.0,1410.35,714.9,2500.0,1202.218177,170.020221
0.545455,0.0,0.0,500.0,46.268562,99.304829
0.8,772.8,0.0,1200.0,850.9555,104.163023
0.818182,1175.88,1175.88,2000.0,1410.334754,168.061584
1.0,604.52,426.36,1400.0,611.086937,901.913989
0.545455,248.1,137.3,1200.0,111.212325,74.477866
1.0,55.0,55.0,1500.0,190.74504,309.538715
0.818182,109.16,74.16,4000.0,125.832337,122.69702
0.636364,141.12,141.12,5000.0,94.386204,89.013323
1.0,533.73,319.75,1500.0,1403.721157,324.351985
1.0,0.0,0.0,1700.0,299.568227,252.694662
1.0,865.07,865.07,5000.0,1255.249234,206.116939
0.272727,133.35,133.35,2500.0,936.840542,280.738043
0.363636,81.12,81.12,4000.0,157.006258,86.15393
0.818182,234.48,234.48,2500.0,109.281131,93.62464
1.0,1986.7,1986.7,700.0,2186.981284,1923.940036
1.0,2159.68,1561.66,3000.0,2161.393568,195.40184
1.0,169.56,169.56,2500.0,181.438267,99.402121
1.0,4266.25,2052.2,4000.0,3822.475208,188.571741
0.272727,458.0,0.0,3000.0,641.866089,312.343947
1.0,2371.92,2371.92,2000.0,1741.315136,197.837436
1.0,64.12,64.12,2000.0,422.115624,187.794283
1.0,0.0,0.0,7000.0,1593.23412,703.092721
1.0,211.05,0.0,3000.0,3615.055541,591.521273
0.909091,265.18,110.28,1500.0,292.523356,377.947101
1.0,588.0,588.0,2500.0,611.475897,164.424956
0.454545,0.0,0.0,1000.0,546.738575,177.031914
1.0,100.0,0.0,2000.0,575.557594,432.92103
1.0,505.79,393.3,5000.0,1210.835102,1190.58657
0.7,779.35,0.0,1200.0,812.070417,130.978236
0.272727,339.69,339.69,1200.0,76.455028,165.07605
0.727273,0.0,0.0,2000.0,3406.081412,172.409386
0.636364,89.75,89.75,4000.0,132.580643,102.415643
0.888889,190.0,0.0,1200.0,119.940752,128.955873
1.0,264.0,0.0,5000.0,235.996925,204.041413
1.0,0.0,0.0,1200.0,1490.988443,330.627174
1.0,0.0,0.0,2500.0,226.212069,279.773547
1.0,540.0,20.0,4000.0,245.492892,123.48805
0.545455,1290.24,88.87,6000.0,963.846752,174.40391
1.0,235.4,235.4,1800.0,831.048408,483.442294
0.909091,1167.39,0.0,2500.0,470.516409,206.511825
1.0,3726.65,1189.76,3000.0,5125.340024,238.125482
0.4,285.39,285.39,1500.0,305.985621,31.631949
1.0,356.15,0.0,1600.0,349.838628,167.505705
1.0,465.6,233.6,4500.0,949.278907,1461.557697
1.0,230.1,200.1,1500.0,415.795291,7328.484531
1.0,125.0,125.0,1000.0,340.888872,204.474576
1.0,0.0,0.0,1700.0,729.695998,419.674095
1.0,4572.32,1844.95,4000.0,6555.062784,170.22006
1.0,133.0,133.0,1500.0,153.124928,152.925044
1.0,2566.91,2566.91,5000.0,2649.088349,164.760179
0.909091,150.0,150.0,450.0,228.715923,189.459157
0.0,269.28,269.28,1500.0,208.949793,312.343947
1.0,1405.22,576.82,10500.0,470.831678,475.78178
1.0,586.77,485.37,3400.0,1472.730273,1090.525368
1.0,55.5,55.5,3500.0,1041.914403,585.213037
1.0,991.48,284.46,1400.0,959.26132,186.449098
0.636364,78.19,78.19,5000.0,63.770059,74.625067
1.0,0.0,0.0,1900.0,493.854051,547.149327
1.0,0.0,0.0,3000.0,710.063755,732.747143
1.0,335.62,335.62,1000.0,762.737851,726.519901
1.0,2734.77,1088.9,9500.0,8122.574527,512.099872
1.0,457.68,457.68,4000.0,157.893758,227.507164
0.5,0.0,0.0,1200.0,2763.958077,62.025196
1.0,0.0,0.0,4000.0,4869.842863,1078.106633
1.0,503.41,503.41,1000.0,1108.862245,1194.024777
1.0,0.0,0.0,3000.0,4229.128226,369.442361
0.636364,659.72,573.86,4000.0,1070.775031,149.617347
1.0,0.0,0.0,6500.0,6925.733929,978.238735
0.545455,0.0,0.0,1000.0,359.36061,211.249109
1.0,120.0,0.0,6500.0,870.661235,653.785649
1.0,1180.68,0.0,1500.0,948.216919,203.172759
1.0,440.0,440.0,1000.0,445.575139,147.958998
0.545455,220.0,0.0,3000.0,427.409497,98.429502
1.0,658.87,579.2,2000.0,758.215724,1336.476251
1.0,1370.19,0.0,2500.0,1391.682252,191.0918
1.0,0.0,0.0,1500.0,1035.62732,312.83553
1.0,0.0,0.0,2000.0,573.083099,678.078987
1.0,447.81,158.38,8500.0,458.534768,673.83736
1.0,105.0,0.0,700.0,239.928287,396.476154
1.0,680.0,0.0,2500.0,1261.970352,183.623476
1.0,154.38,0.0,4000.0,1909.161919,426.23708
1.0,1013.5,437.5,2000.0,654.473825,1524.375697
1.0,498.99,0.0,3000.0,685.344851,308.964645
1.0,0.0,0.0,2000.0,514.651337,434.347443
1.0,0.0,0.0,6000.0,1083.891126,1437.869477
0.909091,554.7,238.7,1000.0,579.784969,150.212056
1.0,295.0,0.0,1200.0,428.640942,964.205478
1.0,1456.07,1380.0,10500.0,6933.817424,1823.289954
1.0,1477.42,1477.42,2500.0,2860.74586,129.895885
1.0,633.71,316.89,4000.0,255.469805,234.095576
1.0,0.0,0.0,6500.0,1305.706821,1270.894997
1.0,500.09,500.09,3000.0,521.673011,171.538499
1.0,0.0,0.0,1500.0,536.361045,508.611551
1.0,0.0,0.0,1200.0,300.826793,451.686224
1.0,2123.43,2123.43,7500.0,2812.54066,2399.605979
1.0,1814.65,960.0,3000.0,1281.171589,392.219254
1.0,0.0,0.0,5500.0,4608.621771,904.882748
1.0,1365.5,1029.5,5000.0,1340.02971,175.055337
1.0,56.42,0.0,800.0,429.961027,386.817488
1.0,1149.92,420.06,6500.0,2171.419976,953.90622
1.0,907.99,0.0,1120.0,1223.617997,75.319725
0.888889,0.0,0.0,6000.0,3537.546355,512.411472
0.636364,385.4,385.4,2500.0,416.407817,69.890263
1.0,0.0,0.0,1200.0,274.760566,157.320637
1.0,109.0,0.0,8000.0,456.810152,734.758331
1.0,0.0,0.0,1200.0,323.486669,362.308201
1.0,500.0,500.0,1200.0,510.340741,317.670219
0.818182,1800.0,1800.0,5000.0,2021.257541,166.582953
1.0,30.0,0.0,1200.0,264.032163,351.744608
0.909091,329.25,329.25,1000.0,2406.97813,517.270094
1.0,1791.11,546.64,5500.0,1409.686401,594.355607
1.0,550.93,550.93,4000.0,579.825344,454.611106
1.0,0.0,0.0,2500.0,253.408681,284.240461
0.636364,187.25,187.25,3000.0,296.967289,147.013046
1.0,1169.73,0.0,1500.0,877.026023,527.451484
0.9,0.0,0.0,500.0,218.664436,153.74074
0.6,1610.06,398.16,3500.0,274.724354,347.761624
0.181818,2767.85,2272.26,3000.0,1322.585206,14.012997
0.181818,81.78,81.78,4000.0,896.300688,117.706351
1.0,1750.66,1107.48,8500.0,25203.91336,1366.869273
0.545455,481.01,0.0,1200.0,139.715889,174.17913
1.0,0.0,0.0,5000.0,1169.235129,242.84674
0.0,226.07,226.07,2500.0,0.0,312.343947
1.0,0.0,0.0,3000.0,571.934258,740.954917
1.0,272.93,272.93,2500.0,764.791793,988.662899
0.454545,324.17,324.17,1500.0,354.506682,83.999117
0.363636,124.03,0.0,1000.0,309.366769,220.566753
1.0,373.77,373.77,7000.0,381.479704,160.260471
0.666667,2522.03,341.24,9000.0,1898.185428,199.113916
1.0,108.0,108.0,1000.0,98.195732,9448.613073
1.0,2241.87,300.32,2500.0,2578.745567,251.817368
1.0,1007.4,65.58,2000.0,506.930593,198.49507
0.545455,653.95,0.0,2500.0,1327.025412,195.935077
0.454545,350.0,350.0,3000.0,421.815239,178.406886
0.636364,2460.0,2460.0,2500.0,3601.545344,131.732911
1.0,3262.5,2075.76,4500.0,2683.090485,177.053495
1.0,906.81,457.16,1000.0,1590.918593,1227.773229
0.909091,636.84,152.64,3000.0,443.001353,301.273706
0.833333,2968.2,0.0,9000.0,3035.412729,3142.889196
1.0,0.0,0.0,1500.0,1132.985402,146.997558
0.454545,398.57,287.33,2500.0,821.069037,132.906041
1.0,0.0,0.0,6500.0,1573.751794,2135.483305
1.0,11577.0,602.0,5500.0,12148.50351,188.413837
1.0,1002.4,0.0,2000.0,173.632529,2541.357009
0.636364,859.03,859.03,9000.0,8655.727728,4234.428854
1.0,0.0,0.0,2500.0,364.636263,263.85412
1.0,518.88,518.88,600.0,670.361848,861.197225
1.0,1247.43,1247.43,1000.0,1314.358147,2812.820485
1.0,351.88,247.1,800.0,785.561972,378.370091
1.0,337.0,337.0,2500.0,398.157668,156.144868
0.545455,361.49,0.0,1500.0,625.790303,155.444689
1.0,2199.62,1896.06,3000.0,2377.36405,172.185143
1.0,53.9,53.9,1500.0,330.888649,527.393837
1.0,0.0,0.0,1500.0,684.225274,440.890884
0.181818,323.71,323.71,1500.0,219.996991,27.362336
0.888889,169.54,0.0,2500.0,302.97678,142.597254
1.0,0.0,0.0,4500.0,810.481966,944.5895
1.0,133.45,116.65,2500.0,469.271786,160.662631
1.0,17.6,0.0,4000.0,589.674674,472.763536
0.909091,316.2,316.2,2000.0,391.398298,89.505939
0.666667,973.5,0.0,2000.0,28.078586,41.457336
1.0,0.0,0.0,2000.0,543.796511,405.832948
1.0,0.0,0.0,3000.0,341.938368,367.00205
1.0,905.04,359.92,4000.0,392.482391,315.469998
1.0,45.65,0.0,1000.0,165.821773,252.47599
0.272727,108.2,108.2,4500.0,0.0,312.343947
1.0,208.0,208.0,3000.0,253.537038,169.800871
0.75,0.0,0.0,1500.0,1515.946459,143.812331
0.909091,1534.71,1103.31,1700.0,1809.593702,283.938453
1.0,309.25,19.85,2000.0,675.101601,425.907075
1.0,93.24,93.24,5000.0,156.57819,95.992733
0.363636,212.92,212.92,1500.0,1202.791804,150.107024
1.0,375.92,0.0,1700.0,530.069186,1003.039654
1.0,1044.2,208.24,6000.0,597.906134,422.543556
1.0,240.51,111.87,500.0,340.349133,570.446577
0.636364,394.0,394.0,1500.0,778.621541,154.099558
1.0,1520.76,863.57,3500.0,1771.078066,192.557306
1.0,706.08,0.0,1500.0,1847.90353,717.097215
0.545455,1273.0,0.0,2500.0,2633.35913,148.635903
1.0,0.0,0.0,1500.0,150.90008,18.958252
1.0,1214.55,221.88,1500.0,1579.200728,314.347243
1.0,368.16,368.16,2500.0,153.124113,143.416453
0.875,135.31,135.31,1500.0,93.853979,112.781199
0.454545,658.24,0.0,4000.0,1609.331101,149.861526
1.0,1373.27,685.12,4000.0,1705.162709,375.042212
1.0,740.11,329.83,1200.0,1379.683829,420.645913
1.0,2068.41,2068.41,2500.0,1984.989648,59.522727
1.0,313.36,313.36,2000.0,428.089548,189.922028
0.909091,0.0,0.0,3000.0,1398.911214,167.442242
1.0,0.0,0.0,1700.0,277.622861,705.401828
1.0,671.36,671.36,3000.0,63.199553,210.928816
1.0,0.0,0.0,1200.0,585.94084,262.139361
0.363636,0.0,0.0,500.0,757.357928,132.251286
0.8,532.64,532.64,2500.0,547.608958,136.197871
0.727273,0.0,0.0,1200.0,1596.300157,179.245282
1.0,5812.17,669.6,10500.0,4586.498256,680.37248
0.909091,1437.38,0.0,2000.0,1469.057487,127.594194
0.363636,48.04,48.04,1500.0,140.940173,109.557678
0.9,0.0,0.0,7500.0,997.950103,750.602361
1.0,641.0,0.0,1800.0,1657.991354,288.038151
1.0,0.0,0.0,5000.0,1528.928247,1157.358718
1.0,2459.18,2429.18,5500.0,2203.05836,922.316357
1.0,6513.38,1818.7,5000.0,4960.050608,1273.686277
1.0,0.0,0.0,1200.0,126.873568,125.922743
1.0,31.66,31.66,2000.0,901.067057,547.826691
1.0,387.12,387.12,2500.0,981.332431,122.369566
1.0,1688.12,1688.12,4000.0,1641.148627,174.408798
1.0,3473.11,2209.57,7500.0,3019.01839,184.243337
0.363636,0.0,0.0,1200.0,216.978003,173.047732
0.666667,0.0,0.0,5000.0,334.730343,442.116227
1.0,673.8,673.8,1700.0,727.421149,1751.732122
1.0,704.17,704.17,3400.0,274.26228,272.890448
0.818182,391.68,391.68,1500.0,442.402951,157.621718
1.0,496.56,496.56,1000.0,254.599294,467.881962
1.0,266.64,266.64,2500.0,77.991128,13916.7029
1.0,2870.76,1976.27,2500.0,3064.377023,187.846647
0.875,1337.1,0.0,10000.0,2067.611692,98.85433
1.0,221.72,221.72,1700.0,2268.784133,554.297666
1.0,777.16,777.16,3000.0,601.471905,174.116193
0.909091,299.77,299.77,2700.0,327.059511,133.485652
1.0,153.89,153.89,1700.0,500.110264,191.010274
1.0,419.88,419.88,2500.0,665.834636,185.135125
0.0,443.28,443.28,3000.0,0.0,312.343947
1.0,567.75,0.0,600.0,484.20499,210.03677
1.0,415.47,0.0,7000.0,3965.150992,177.117122
1.0,412.0,0.0,2000.0,597.104874,666.876023
1.0,3031.28,1414.93,3200.0,2513.922495,371.025272
0.545455,561.48,561.48,3000.0,891.708605,167.286067
1.0,26.09,0.0,1200.0,1218.866837,200.752923
0.363636,159.0,159.0,4000.0,134.532028,61.971748
0.909091,928.06,93.76,4500.0,2797.8913,469.817435
1.0,545.38,545.38,4000.0,520.936337,156.600058
1.0,0.0,0.0,4500.0,1360.105727,1434.932593
0.909091,672.0,672.0,1500.0,775.413322,161.436088
1.0,510.32,293.42,5000.0,552.200643,182.025154
1.0,1588.34,1088.34,2500.0,1316.907062,217.35947
0.727273,392.96,392.96,4000.0,324.004832,108.557891
1.0,2400.37,286.63,1700.0,2893.730422,757.436645
0.727273,2738.82,330.0,1000.0,2339.534377,364.97283
0.272727,101.0,0.0,1200.0,164.865563,168.403178
1.0,248.73,248.73,9000.0,1824.639869,2173.252529
1.0,135.24,135.24,1200.0,328.934771,678.336519
1.0,458.5,458.5,1500.0,65.156724,2883.926424
1.0,11994.71,0.0,13450.0,508.797444,1725.645623
1.0,549.0,258.0,1000.0,569.597465,610.732047
0.181818,1109.83,0.0,1200.0,0.0,312.343947
